0.63,303.09,0.63,303.09,0.63,296.38,0.26,269.7,0.25,272.35,279,277.01,273.45
0.63,303.88,0.63,303.88,0.63,296.41,0.25,269.34,0.25,272.67,279,276.85,274.09
0.63,304.49,0.63,304.49,0.63,296.45,0.25,268.97,0.25,272.8,279,276.98,274.36
0.63,305.1,0.63,305.1,0.63,296.49,0.25,268.5,0.24,272.78,278.99,276.76,273.7
0.63,305.61,0.63,305.61,0.63,296.52,0.24,268.03,0.24,272.64,278.99,276.82,273.74
0.63,306.23,0.63,306.23,0.63,296.57,0.24,267.48,0.23,272.51,278.99,276.92,273.89
0.64,306.77,0.64,306.77,0.64,296.62,0.23,266.97,0.23,272.38,278.98,276.94,274.28
0.64,307.57,0.64,307.57,0.64,296.69,0.23,266.25,0.22,272.19,278.98,276.58,274.04
0.64,308.31,0.64,308.31,0.64,296.76,0.22,265.58,0.21,271.92,278.97,276.34,274.25
0.64,309.21,0.64,309.21,0.64,296.85,0.21,264.82,0.21,271.75,278.97,276.59,274.13
0.64,310.03,0.64,310.03,0.64,296.93,0.21,264.15,0.2,271.6,278.96,276.29,273.49
0.64,310.78,0.64,310.78,0.64,297.01,0.2,263.5,0.2,271.35,278.95,276.61,273.46
0.65,311.52,0.65,311.52,0.64,297.1,0.2,262.95,0.19,271.22,278.95,277.06,274.28
0.65,312.17,0.65,312.17,0.65,297.18,0.2,262.46,0.19,271.12,278.94,276.39,273.99
0.65,312.92,0.65,312.92,0.65,297.27,0.19,261.89,0.18,271,278.93,276.34,273.39
0.65,313.57,0.65,313.57,0.65,297.36,0.19,261.38,0.18,270.77,278.93,276.99,273.96
0.65,314.19,0.65,314.19,0.65,297.46,0.18,260.95,0.17,270.64,278.92,276.53,274.25
0.65,314.73,0.65,314.73,0.65,297.54,0.18,260.59,0.17,270.55,278.91,276.18,273.96
0.66,315.49,0.66,315.49,0.66,297.68,0.18,260.08,0.17,270.41,278.9,276.45,274.04
0.66,316.09,0.66,316.09,0.66,297.81,0.17,259.64,0.16,270.2,278.88,276.46,274.3
0.66,316.6,0.66,316.6,0.66,297.94,0.17,259.28,0.16,270,278.87,276.3,273.5
0.67,317.31,0.67,317.31,0.67,298.16,0.17,258.84,0.16,269.76,278.84,276.12,274.11
0.67,317.84,0.67,317.84,0.67,298.37,0.17,258.54,0.15,269.58,278.81,276.1,273.49
0.67,318.25,0.67,318.25,0.67,298.59,0.17,258.32,0.15,269.4,278.79,276.12,273.57
0.68,318.56,0.68,318.56,0.68,298.81,0.16,258.17,0.15,269.22,278.76,276.49,273.52
0.69,318.91,0.69,318.91,0.69,299.19,0.16,258.01,0.15,268.91,278.71,276.42,273.4
0.69,319.15,0.69,319.15,0.69,299.57,0.16,257.96,0.15,268.64,278.65,276.26,273.35
0.7,319.37,0.7,319.37,0.7,300.04,0.16,257.98,0.15,268.37,278.58,276,273.92
0.71,319.56,0.71,319.56,0.71,300.51,0.16,258.03,0.15,268.15,278.51,276.18,273.7
0.73,319.82,0.73,319.82,0.73,301.1,0.16,258.13,0.15,267.91,278.41,276.19,273.77
0.74,320.08,0.74,320.08,0.74,301.7,0.16,258.24,0.15,267.71,278.31,276.44,273.31
0.75,320.22,0.75,320.22,0.75,301.98,0.16,258.3,0.15,267.61,278.26,275.87,273.53
